,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2011-02,0.0,-154.75
1,1,2011-12,0.0,0.0
2,2,2012-02,0.0,0.0
3,3,2012-12,0.0,0.0
4,4,2014-04,-0.98,0.0
5,5,2015-04,-0.31,-118.1
6,6,2016-04,-0.26,-55.52
7,7,2017-04,-0.17,-15.74
8,8,2018-04,-0.43,-22.61
9,9,2019-04,-0.68,-24.56
10,10,TTM,0.0,-15.7
