,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-02,0.0,131.45
1,1,1,2011-02,0.12,26.45
2,2,2,2012-02,0.0,12.36
3,3,3,2013-02,0.0,15.03
4,4,4,2014-02,0.12,23.08
5,5,5,2015-02,0.18,11.25
6,6,6,2016-02,0.23,15.8
7,7,7,2017-02,0.27,12.85
8,8,8,2018-02,0.49,12.16
9,9,9,2019-02,0.95,14.65
10,10,10,TTM,0.0,1.95
