,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,0.95
1,1,1,1,2010-12,1.03,3.96
2,2,2,2,2011-12,0.88,10.41
3,3,3,3,2012-12,1.14,10.28
4,4,4,4,2013-12,1.13,7.52
5,5,5,5,2014-12,1.19,8.67
6,6,6,6,2015-12,1.7,7.43
7,7,7,7,2016-12,2.9,7.36
8,8,8,8,2017-12,2.35,1.96
9,9,9,9,2018-12,2.31,13.01
10,10,10,10,TTM,0.0,11.54
