,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,4.15
1,1,1,1,1,1,2010-12,1.69,5.27
2,2,2,2,2,2,2011-12,0.62,6.09
3,3,3,3,3,3,2012-12,-0.93,5.76
4,4,4,4,4,4,2013-12,0.13,6.11
5,5,5,5,5,5,2014-12,-0.87,5.94
6,6,6,6,6,6,2015-12,-0.28,5.42
7,7,7,7,7,7,2016-12,1.82,7.69
8,8,8,8,8,8,2017-12,-0.07,5.2
9,9,9,9,9,9,2018-12,-1.82,6.47
10,10,10,10,10,10,TTM,0.0,6.14
