,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2009-12,0.0,-34.89
1,1,1,1,1,2010-12,-0.03,14.36
2,2,2,2,2,2011-12,0.06,17.52
3,3,3,3,3,2012-12,1.09,16.62
4,4,4,4,4,2013-12,0.77,17.2
5,5,5,5,5,2014-12,0.19,10.36
6,6,6,6,6,2015-12,0.68,-11.71
7,7,7,7,7,2016-12,1.17,11.8
8,8,8,8,8,2017-12,0.4,8.93
9,9,9,9,9,2018-12,0.05,8.67
10,10,10,10,10,TTM,0.0,9.25
