,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,-7.56
1,1,1,1,1,1,1,2010-12,-0.14,3.97
2,2,2,2,2,2,2,2011-12,3.06,-0.88
3,3,3,3,3,3,3,2012-12,0.27,1.78
4,4,4,4,4,4,4,2013-12,3.29,4.45
5,5,5,5,5,5,5,2014-12,3.67,2.97
6,6,6,6,6,6,6,2015-12,2.55,1.86
7,7,7,7,7,7,7,2016-12,0.78,1.85
8,8,8,8,8,8,8,2017-12,1.57,1.7
9,9,9,9,9,9,9,2018-12,2.36,2.82
10,10,10,10,10,10,10,TTM,0.0,3.26
