,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,10.26
1,1,1,1,1,1,1,2010-12,2.0,11.09
2,2,2,2,2,2,2,2011-12,2.63,9.94
3,3,3,3,3,3,3,2012-12,3.51,9.64
4,4,4,4,4,4,4,2013-12,3.6,10.72
5,5,5,5,5,5,5,2014-12,4.16,11.03
6,6,6,6,6,6,6,2015-12,5.15,13.07
7,7,7,7,7,7,7,2016-12,4.51,12.47
8,8,8,8,8,8,8,2017-12,5.44,11.8
9,9,9,9,9,9,9,2018-12,3.67,6.69
10,10,10,10,10,10,10,TTM,0.0,-4.98
