,FCFPS,ROIC
2010-12,0.75,13.75
2011-12,0.99,13.4
2012-12,0.98,9.61
2013-12,1.2,5.57
2014-12,-0.07,9.34
2015-12,-0.44,13.26
2016-12,0.41,8.48
2017-12,0.24,6.17
2018-12,2.08,12.55
2019-12,2.12,8.53
TTM,0.0,8.53
