,FCFPS,ROIC
2009-12,0.0,0.0
2010-12,0.0,0.0
2011-12,0.0,0.0
2012-12,0.0,0.0
2013-12,0.0,0.0
2014-12,0.0,0.0
2015-12,0.0,1.96
2016-12,0.0,-1.48
2017-12,0.0,2.71
2018-12,-0.44,-5.94
TTM,0.0,-6.83
