,FCFPS,ROIC
2009-12,0.0,0
2010-12,2.57,0
2011-12,2.96,0
2012-12,3.15,0
2013-12,3.61,0
2014-12,2.94,0
2015-12,2.73,0
2016-12,2.65,0
2017-12,2.11,0
2018-12,1.87,0
TTM,0.0,0
