,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-04,0.14,4.47
1,1,1,1,2011-04,0.38,2.85
2,2,2,2,2012-04,0.71,2.94
3,3,3,3,2013-04,-0.12,11.36
4,4,4,4,2014-04,0.36,6.87
5,5,5,5,2015-04,2.02,9.14
6,6,6,6,2016-04,0.28,3.45
7,7,7,7,2017-04,1.12,5.86
8,8,8,8,2018-04,1.19,9.93
9,9,9,9,2019-04,2.29,11.93
10,10,10,10,TTM,0.0,12.1
