,FCFPS,ROIC
2009-12,0.0,-3.13
2010-12,-0.02,-9.03
2011-12,-1.1,-68.08
2012-12,-0.46,-15.6
2013-12,-0.33,-13.41
2014-12,0.06,1.09
2015-12,0.12,-59.27
2016-12,-0.38,-34.17
2017-12,-0.47,-62.41
2018-12,-0.26,-44.07
TTM,0.0,-59.16
