,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2010-06,0.79,-2.26
1,1,2011-06,0.28,0.68
2,2,2012-06,0.14,-1.64
3,3,2013-06,-0.44,-4.85
4,4,2014-06,-0.7,-11.75
5,5,2015-06,0.07,-8.24
6,6,2016-06,-0.02,-11.84
7,7,2017-06,-0.23,-12.13
8,8,2018-06,-0.3,-14.41
9,9,2019-06,0.04,-15.98
10,10,TTM,0.0,-18.28
