,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,5.88
1,1,1,1,1,1,1,2010-12,-3.24,8.1
2,2,2,2,2,2,2,2011-12,-4.11,1.96
3,3,3,3,3,3,3,2012-12,-2.47,1.18
4,4,4,4,4,4,4,2013-12,-1.14,6.82
5,5,5,5,5,5,5,2014-12,-1.62,9.38
6,6,6,6,6,6,6,2015-12,-0.4,6.05
7,7,7,7,7,7,7,2016-12,0.95,7.64
8,8,8,8,8,8,8,2017-12,-0.54,3.99
9,9,9,9,9,9,9,2018-12,-4.28,0.37
10,10,10,10,10,10,10,TTM,0.0,0.94
