,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2010-12,-1.82,6.33
1,1,1,1,1,1,1,2011-12,-1.6,6.53
2,2,2,2,2,2,2,2012-12,-0.79,6.33
3,3,3,3,3,3,3,2013-12,-1.38,6.3
4,4,4,4,4,4,4,2014-12,-1.36,5.12
5,5,5,5,5,5,5,2015-12,-2.39,6.09
6,6,6,6,6,6,6,2016-12,-0.35,4.16
7,7,7,7,7,7,7,2017-12,-0.68,4.36
8,8,8,8,8,8,8,2018-12,-0.56,5.18
9,9,9,9,9,9,9,2019-12,-1.74,6.36
10,10,10,10,10,10,10,TTM,0.0,6.36
