,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-06,0.39,-41.0
1,1,1,1,2011-06,0.61,2.55
2,2,2,2,2012-06,0.94,-11.33
3,3,3,3,2013-06,1.33,39.85
4,4,4,4,2014-06,1.8,91.67
5,5,5,5,2015-06,2.08,672.39
6,6,6,6,2016-06,1.87,0.0
7,7,7,7,2017-06,1.91,0.0
8,8,8,8,2018-06,2.72,0.0
9,9,9,9,2019-06,3.23,98.42
10,10,10,10,TTM,0.0,26.61
