,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,0.0
1,1,1,1,2010-12,0.0,0.0
2,2,2,2,2011-12,0.0,0.0
3,3,3,3,2012-12,-7.49,0.0
4,4,4,4,2013-12,-6.37,0.0
5,5,5,5,2014-12,-4.62,0.0
6,6,6,6,2015-12,-5.29,0.0
7,7,7,7,2016-12,-2.63,0.0
8,8,8,8,2017-12,-0.9,-86.97
9,9,9,9,2018-12,-0.54,-89.73
10,10,10,10,TTM,0.0,-71.89
