,FCFPS,ROIC
2010-12,1.24,13.59
2011-12,2.49,9.31
2012-12,0.22,3.43
2013-12,-0.21,2.39
2014-12,1.03,13.62
2015-12,1.92,10.57
2016-12,1.22,6.92
2017-12,1.16,7.54
2018-12,1.87,11.43
2019-12,2.33,2.6
TTM,0.0,2.6
