,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,12.01
1,1,2010-12,2.69,16.39
2,2,2011-12,3.64,25.83
3,3,2012-12,2.91,16.32
4,4,2013-12,4.42,13.64
5,5,2014-12,4.14,12.45
6,6,2015-12,3.39,10.94
7,7,2016-12,1.36,3.94
8,8,2017-12,1.57,3.83
9,9,2018-12,-1.2,16.95
10,10,TTM,0.0,13.08
