,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2010-12,6.58,18.67
1,1,2011-12,9.13,16.63
2,2,2012-12,11.71,15.46
3,3,2013-12,12.54,14.65
4,4,2014-12,16.04,13.15
5,5,2015-12,18.66,12.72
6,6,2016-12,22.5,11.61
7,7,2017-12,27.81,13.52
8,8,2018-12,32.24,13.3
9,9,2019-12,40.95,12.7
10,10,TTM,0.0,12.7
