,FCFPS,ROIC
2010-12,2.23,11.37
2011-12,1.88,5.59
2012-12,-0.12,8.75
2013-12,2.23,6.54
2014-12,2.85,4.73
2015-12,2.42,3.76
2016-12,2.65,7.26
2017-12,3.5,4.74
2018-12,3.93,6.85
2019-12,3.28,1.68
TTM,0.0,1.68
