,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-03,1.55,-9.74
1,1,1,1,1,2011-03,1.53,15.72
2,2,2,2,2,2012-03,1.21,4.36
3,3,3,3,3,2013-03,-1.9,-8.27
4,4,4,4,4,2014-03,-0.77,-6.73
5,5,5,5,5,2015-03,-0.16,1.6
6,6,6,6,6,2016-03,0.18,-5.8
7,7,7,7,7,2017-03,1.16,13.57
8,8,8,8,8,2018-03,1.1,42.77
9,9,9,9,9,2019-03,0.15,25.6
10,10,10,10,10,TTM,0.0,15.21
