,FCFPS,ROIC
2009-12,0.0,0
2010-12,0.0,0
2011-12,0.0,0
2012-12,0.0,0
2013-12,1.69,0
2014-12,1.58,0
2015-12,2.42,0
2016-12,3.57,0
2017-12,3.27,0
2018-12,3.19,0
TTM,0.0,0
