,FCFPS,ROIC
2009-12,0.0,0.0
2010-12,0.0,0.0
2011-12,0.0,9.45
2012-12,0.0,21.24
2013-12,0.0,66.95
2014-12,0.0,2.15
2015-12,0.0,1.49
2016-12,3.55,3.74
2017-12,4.57,7.76
2018-12,4.47,5.21
TTM,0.0,4.24
