,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,0.0
1,1,1,1,1,1,1,2010-12,2.26,136.06
2,2,2,2,2,2,2,2011-12,3.34,9.55
3,3,3,3,3,3,3,2012-12,0.71,1.54
4,4,4,4,4,4,4,2013-12,0.54,11.93
5,5,5,5,5,5,5,2014-12,2.69,10.89
6,6,6,6,6,6,6,2015-12,2.19,4.13
7,7,7,7,7,7,7,2016-12,1.6,9.43
8,8,8,8,8,8,8,2017-12,0.44,-1.29
9,9,9,9,9,9,9,2018-12,-0.24,22.44
10,10,10,10,10,10,10,TTM,0.0,-7.31
