,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-01,0.0,11.49
1,1,1,1,2011-01,-1.14,10.75
2,2,2,2,2012-01,-1.12,-5.05
3,3,3,3,2013-01,0.33,-1.15
4,4,4,4,2014-01,1.9,0.21
5,5,5,5,2015-01,1.29,4.38
6,6,6,6,2016-01,0.77,7.31
7,7,7,7,2017-01,0.45,5.99
8,8,8,8,2018-01,1.4,6.52
9,9,9,9,2019-01,1.54,10.28
10,10,10,10,TTM,0.0,3.78
