,FCFPS,ROIC
2009-12,0.0,0.0
2010-12,0.0,0.0
2011-12,0.0,0.0
2012-12,0.0,0.0
2013-12,0.0,0.0
2014-12,0.0,0.0
2015-12,0.0,-57.62
2016-12,-1.37,-35.78
2017-12,-1.34,-46.23
2018-12,-1.39,-49.34
TTM,0.0,-31.13
