,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,11.13
1,1,1,2010-12,0.01,9.7
2,2,2,2011-12,2.19,9.1
3,3,3,2012-12,0.42,8.2
4,4,4,2013-12,0.4,7.49
5,5,5,2014-12,1.24,8.37
6,6,6,2015-12,0.34,8.62
7,7,7,2016-12,-1.21,4.74
8,8,8,2017-12,-2.14,6.86
9,9,9,2018-12,-2.54,6.26
10,10,10,TTM,0.0,6.49
