,FCFPS,ROIC
2010-05,1.59,32.15
2011-05,1.7,33.4
2012-05,1.7,35.35
2013-05,1.78,33.69
2014-05,1.88,35.14
2015-05,2.12,37.64
2016-05,2.46,40.68
2017-05,2.49,42.02
2018-05,2.85,46.63
2019-05,3.29,33.28
TTM,0.0,31.73
