,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,0.0
1,1,2010-12,-15.01,-54.17
2,2,2011-12,-10.67,-53.51
3,3,2012-12,-10.11,-93.84
4,4,2013-12,-16.72,0.0
5,5,2014-12,-10.33,0.0
6,6,2015-12,-24.22,0.0
7,7,2016-12,-9.99,0.0
8,8,2017-12,-3.15,0.0
9,9,2018-12,-3.01,0.0
10,10,TTM,0.0,0.0
