,FCFPS,ROIC
2009-12,0.0,0.0
2010-12,-61.69,0.0
2011-12,-52.24,-263.98
2012-12,-39.04,-235.23
2013-12,-41.4,-120.22
2014-12,-34.71,-98.9
2015-12,-53.19,-97.0
2016-12,-40.14,-162.35
2017-12,-26.41,-157.14
2018-12,-10.99,-68.69
TTM,0.0,-106.31
