,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2010-10,0.61,0
1,1,1,1,1,1,2011-10,-4.27,0
2,2,2,2,2,2,2012-10,3.24,0
3,3,3,3,3,3,2013-10,12.16,0
4,4,4,4,4,4,2014-10,-10.46,0
5,5,5,5,5,5,2015-10,11.62,0
6,6,6,6,6,6,2016-10,21.38,0
7,7,7,7,7,7,2017-10,5.72,0
8,8,8,8,8,8,2018-10,22.28,0
9,9,9,9,9,9,2019-10,19.04,0
10,10,10,10,10,10,TTM,0.0,0
