,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,4.47
1,1,1,2010-12,-0.59,3.86
2,2,2,2011-12,-4.97,2.76
3,3,3,2012-12,0.82,1.66
4,4,4,2013-12,0.94,3.13
5,5,5,2014-12,1.31,3.24
6,6,6,2015-12,1.3,3.06
7,7,7,2016-12,1.35,3.38
8,8,8,2017-12,1.16,3.39
9,9,9,2018-12,1.12,4.54
10,10,10,TTM,0.0,4.19
