,FCFPS,ROIC
2010-04,0.0,15.73
2011-04,0.0,12.76
2012-04,0.0,17.4
2013-04,-0.31,15.96
2014-04,0.72,18.39
2015-04,1.3,7.05
2016-04,-0.27,14.9
2017-04,1.46,9.85
2018-04,1.92,1.78
2019-04,1.51,0.04
TTM,0.0,0.22
