,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,0.0
1,1,1,1,2010-12,0.0,0.0
2,2,2,2,2011-12,0.0,0.0
3,3,3,3,2012-12,0.0,0.0
4,4,4,4,2013-12,-0.91,-102.82
5,5,5,5,2014-12,-1.27,-30.97
6,6,6,6,2015-12,-2.03,-38.48
7,7,7,7,2016-12,-1.91,-24.94
8,8,8,8,2017-12,-1.02,-28.47
9,9,9,9,2018-12,-1.21,-36.0
10,10,10,10,TTM,0.0,-84.79
