,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,11.33
1,1,1,2010-12,7.86,11.02
2,2,2,2011-12,21.55,8.11
3,3,3,2012-12,49.01,10.68
4,4,4,2013-12,31.78,14.2
5,5,5,2014-12,23.87,16.48
6,6,6,2015-12,52.51,22.32
7,7,7,2016-12,62.01,23.45
8,8,8,2017-12,145.0,26.91
9,9,9,2018-12,168.21,35.46
10,10,10,TTM,0.0,32.8
