,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2010-04,1.15,9.34
1,1,2011-04,1.87,10.34
2,2,2012-04,0.17,10.71
3,3,2013-04,0.29,3.39
4,4,2014-04,0.42,4.17
5,5,2015-04,1.58,0.84
6,6,2016-04,0.4,2.52
7,7,2017-04,-0.79,3.36
8,8,2018-04,0.89,5.07
9,9,2019-04,1.34,10.87
10,10,TTM,0.0,8.12
