,FCFPS,ROIC
2009-12,0.0,0.0
2010-12,0.0,0.0
2011-12,0.0,0.0
2012-12,0.0,0.0
2013-12,0.0,16.06
2014-12,0.0,17.15
2015-12,0.6,10.6
2016-12,0.8,14.74
2017-12,0.81,23.15
2018-12,1.65,32.34
TTM,0.0,32.33
