,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2010-02,0.0,0.0
1,1,1,1,1,1,1,2011-02,0.0,0.0
2,2,2,2,2,2,2,2012-02,0.0,0.0
3,3,3,3,3,3,3,2013-02,0.0,0.0
4,4,4,4,4,4,4,2014-02,0.0,0.0
5,5,5,5,5,5,5,2015-02,0.0,0.0
6,6,6,6,6,6,6,2016-02,0.0,0.0
7,7,7,7,7,7,7,2017-02,0.0,0.0
8,8,8,8,8,8,8,2018-02,0.38,10.17
9,9,9,9,9,9,9,2019-02,0.21,-0.83
10,10,10,10,10,10,10,TTM,0.0,1.33
