,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,36.04
1,1,1,2010-12,1.57,41.51
2,2,2,2011-12,2.84,45.32
3,3,3,2012-12,3.24,42.45
4,4,4,2013-12,4.87,32.28
5,5,5,2014-12,4.71,26.24
6,6,6,2015-12,6.49,10.71
7,7,7,2016-12,8.4,8.2
8,8,8,2017-12,2.83,50.24
9,9,9,2018-12,3.11,1.93
10,10,10,TTM,0.0,0.49
