,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2008-12,0,3.32
1,1,2009-12,0,0.06
2,2,2011-12,0,1.14
3,3,2012-12,0,0.18
4,4,2013-12,0,4.27
5,5,2014-12,0,5.52
6,6,2015-12,0,7.36
7,7,2016-12,0,8.2
8,8,2017-12,0,4.36
9,9,2018-12,0,23.81
10,10,TTM,0,3.22
