,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,3.96
1,1,1,1,1,1,2010-12,-0.59,1.76
2,2,2,2,2,2,2011-12,-0.94,1.68
3,3,3,3,3,3,2012-12,-1.05,2.78
4,4,4,4,4,4,2013-12,-0.59,3.74
5,5,5,5,5,5,2014-12,0.45,4.17
6,6,6,6,6,6,2015-12,0.1,3.68
7,7,7,7,7,7,2016-12,-0.44,0.93
8,8,8,8,8,8,2017-12,-0.55,1.13
9,9,9,9,9,9,2018-12,1.87,2.78
10,10,10,10,10,10,TTM,0.0,3.65
