,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2010-12,7.65,0
1,1,1,1,1,1,1,2011-12,11.33,0
2,2,2,2,2,2,2,2012-12,-6.78,0
3,3,3,3,3,3,3,2013-12,-14.15,0
4,4,4,4,4,4,4,2014-12,-13.78,0
5,5,5,5,5,5,5,2015-12,0.17,0
6,6,6,6,6,6,6,2016-12,6.26,0
7,7,7,7,7,7,7,2017-12,8.09,0
8,8,8,8,8,8,8,2018-12,7.62,0
9,9,9,9,9,9,9,2019-12,2.62,0
10,10,10,10,10,10,10,TTM,0.0,0
