,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,4.05
1,1,1,1,1,1,2010-12,2.86,5.12
2,2,2,2,2,2,2011-12,1.12,5.12
3,3,3,3,3,3,2012-12,1.35,4.56
4,4,4,4,4,4,2013-12,1.81,3.4
5,5,5,5,5,5,2014-12,2.48,5.48
6,6,6,6,6,6,2015-12,2.07,6.31
7,7,7,7,7,7,2016-12,2.03,6.44
8,8,8,8,8,8,2017-12,2.97,9.58
9,9,9,9,9,9,2018-12,3.85,8.51
10,10,10,10,10,10,TTM,0.0,7.04
