,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,14.69
1,1,2010-12,-0.76,13.87
2,2,2011-12,1.53,16.38
3,3,2012-12,3.1,15.48
4,4,2013-12,3.48,10.86
5,5,2014-12,3.81,7.01
6,6,2015-12,4.18,8.46
7,7,2016-12,4.48,8.62
8,8,2017-12,4.76,8.35
9,9,2018-12,4.95,7.74
10,10,TTM,0.0,6.98
