,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2010-03,0.57,-4.38
1,1,2011-03,-0.53,-10.57
2,2,2012-03,-0.53,-6.34
3,3,2013-03,-0.56,-5.1
4,4,2014-03,-0.46,-0.97
5,5,2015-03,-0.48,7.63
6,6,2016-03,0.29,17.2
7,7,2017-03,0.59,17.09
8,8,2018-03,0.53,-0.64
9,9,2019-03,0.48,-2.96
10,10,TTM,0.0,-2.96
