,FCFPS,ROIC
2010-12,0.0,0.0
2011-12,0.0,0.0
2012-12,-1.62,9.22
2013-02,0.0,0.0
2013-12,-0.16,22.59
2014-12,-0.45,17.01
2015-12,0.05,-4.22
2016-12,-1.09,13.72
2017-12,0.13,5.37
2018-12,-0.33,6.66
TTM,0.0,6.37
