,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-09,2.2,9.8
1,1,1,1,1,2011-09,-0.54,13.14
2,2,2,2,2,2012-09,-0.23,15.53
3,3,3,3,3,2013-09,1.14,5.99
4,4,4,4,4,2014-09,4.28,7.52
5,5,5,5,5,2015-09,3.88,-11.1
6,6,6,6,6,2016-09,6.34,8.5
7,7,7,7,7,2017-09,2.58,12.1
8,8,8,8,8,2018-09,1.03,-3.59
9,9,9,9,9,2019-09,1.74,9.05
10,10,10,10,10,TTM,0.0,7.09
