,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2010-02,-2.3,29.62
1,1,2011-02,19.97,27.9
2,2,2012-02,13.97,35.19
3,3,2013-02,5.56,24.41
4,4,2014-02,22.83,21.49
5,5,2015-02,-6.13,15.81
6,6,2016-02,21.5,9.15
7,7,2017-02,20.47,7.45
8,8,2018-02,12.51,3.7
9,9,2019-02,-2.28,-45.11
10,10,TTM,0.0,-49.16
