,FCFPS,ROIC
2009-12,0.0,9.21
2010-12,0.42,13.0
2011-12,0.38,15.51
2012-12,0.47,14.47
2013-12,0.39,12.54
2014-12,0.41,9.65
2015-12,0.29,8.37
2016-12,0.33,5.5
2017-12,0.42,6.35
2018-12,0.54,6.9
TTM,0.0,6.38
