,FCFPS,ROIC
2010-01,0.0,0.0
2011-01,0.0,0.0
2012-01,0.0,0.0
2013-01,0.0,0.0
2014-01,0.0,0.0
2015-01,0.15,19.57
2016-01,-0.33,9.56
2017-01,0.34,11.33
2018-01,0.76,15.57
2019-01,1.29,17.95
TTM,0.0,2.59
