,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,8.36
1,1,1,1,1,1,2010-12,12.15,8.68
2,2,2,2,2,2,2011-12,7.09,7.31
3,3,3,3,3,3,2012-12,9.93,-15.17
4,4,4,4,4,4,2013-12,9.05,3.02
5,5,5,5,5,5,2014-12,5.17,5.6
6,6,6,6,6,6,2015-12,4.01,-54.52
7,7,7,7,7,7,2016-12,2.67,-183.16
8,8,8,8,8,8,2017-12,-9.36,0.0
9,9,9,9,9,9,2018-12,-0.04,0.0
10,10,10,10,10,10,TTM,0.0,0.0
