,FCFPS,ROIC
2010-02,0.0,0.0
2011-02,0.0,0.0
2012-02,0.0,0.0
2012-12,-1.07,0.0
2013-12,-0.21,0.0
2014-12,-2.3,0.0
2015-12,-0.37,67.01
2016-12,-0.19,-13.76
2017-12,-0.35,-17.1
2018-12,-1.02,-22.21
TTM,0.0,-23.94
