,FCFPS,ROIC
2010-12,0.85,3.37
2011-12,1.03,4.34
2012-12,0.76,4.56
2013-12,1.55,3.09
2014-12,1.71,3.94
2015-12,1.32,1.57
2016-12,0.63,4.17
2017-12,1.39,8.29
2018-12,1.14,1.24
2019-12,2.29,6.5
TTM,0.0,6.5
