,FCFPS,ROIC
2010-09,0.75,7.12
2011-09,1.46,3.74
2012-09,1.11,15.31
2013-09,3.13,10.88
2014-09,2.92,12.55
2015-09,2.01,12.5
2016-09,2.45,9.07
2017-09,-0.81,8.38
2018-09,0.8,8.95
2019-09,1.67,5.59
TTM,0.0,5.56
