,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-07,2.63,7.01
1,1,1,1,2011-07,2.61,10.98
2,2,2,2,2012-07,2.3,-0.41
3,3,3,3,2013-07,1.9,-11.64
4,4,4,4,2014-07,1.74,-3.08
5,5,5,5,2015-07,0.65,1.05
6,6,6,6,2016-07,2.52,10.33
7,7,7,7,2017-07,2.15,12.26
8,8,8,8,2018-07,2.34,11.55
9,9,9,9,2019-07,2.38,15.68
10,10,10,10,TTM,0.0,14.99
