,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,5.12
1,1,2010-12,0.96,6.65
2,2,2011-12,0.6,13.21
3,3,2012-12,1.07,5.1
4,4,2013-12,1.75,7.84
5,5,2014-12,2.18,7.56
6,6,2015-12,2.09,7.14
7,7,2016-12,1.96,4.45
8,8,2017-12,1.65,7.76
9,9,2018-12,2.24,1.67
10,10,TTM,0.0,4.04
