,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-03,-0.09,1.15
1,1,1,2011-03,-0.09,1.85
2,2,2,2012-03,-1.39,1.06
3,3,3,2013-03,0.46,1.96
4,4,4,2014-03,0.49,3.58
5,5,5,2015-03,-0.16,4.66
6,6,6,2016-03,1.07,5.02
7,7,7,2017-03,1.4,4.91
8,8,8,2018-03,0.92,3.65
9,9,9,2019-03,0.24,4.77
10,10,10,TTM,0.0,5.87
