,FCFPS,ROIC
2010-12,-1.39,4.89
2011-12,-1.01,11.85
2012-12,0.21,9.78
2013-12,1.14,6.0
2014-12,-1.06,4.89
2015-12,0.56,-7.33
2016-12,1.58,-9.45
2017-12,-1.03,0.7
2018-12,-0.27,-5.94
2019-12,1.83,-8.74
TTM,0.0,-8.74
