,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-09,0.52,3.73
1,1,1,1,2011-09,0.74,4.35
2,2,2,2,2012-09,0.42,2.8
3,3,3,3,2013-09,0.42,2.09
4,4,4,4,2014-09,0.12,0.61
5,5,5,5,2015-09,0.15,2.38
6,6,6,6,2016-09,0.9,5.74
7,7,7,7,2017-09,0.12,2.83
8,8,8,8,2018-09,-0.26,0.31
9,9,9,9,2019-09,0.67,2.77
10,10,10,10,TTM,0.0,1.16
