,FCFPS,ROIC
2009-12,0.0,0.0
2010-12,0.0,0.0
2011-12,0.0,0.0
2012-12,0.0,0.0
2013-12,0.0,-31.54
2014-12,-1.75,-153.05
2015-12,-1.04,-41.09
2016-12,-0.81,-33.36
2017-12,0.08,-25.2
2018-12,-1.06,-45.13
TTM,0.0,-70.41
