,FCFPS,ROIC
2010-09,1.56,0.44
2011-09,1.48,5.49
2012-09,1.27,0.6
2013-09,1.49,-12.18
2014-09,1.39,2.44
2015-09,2.1,4.7
2016-09,2.4,8.1
2017-09,-0.16,14.58
2018-09,2.01,-0.12
2019-09,1.92,-1.75
TTM,0.0,3.31
