,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,145.06
1,1,2010-12,-39.19,-188.48
2,2,2011-12,67.91,-171.28
3,3,2012-12,-62.09,-35.35
4,4,2013-12,-69.89,-52.7
5,5,2014-12,-84.24,-128.41
6,6,2015-12,-41.98,-75.98
7,7,2016-12,-20.01,-62.47
8,8,2017-12,-2.26,-33.07
9,9,2018-12,-1.38,-68.72
10,10,TTM,0.0,-54.29
