,FCFPS,ROIC
2009-12,0.0,0.0
2010-12,0.0,0.0
2011-12,0.0,0.0
2012-12,0.0,0.0
2013-12,0.0,0.0
2014-12,0.0,-215.75
2015-12,0.0,-56.12
2016-12,0.0,-59.85
2017-12,-2.04,-85.09
2018-12,-1.59,-57.16
TTM,0.0,-73.93
